,source,author,title,description,url,urlToImage,publishedAt,content
211,"{'id': None, 'name': 'Coolmaterial.com'}",Pat McLaughlin,Harvey & Harriet Will Change the Way You Think About Blends,"When it comes to wine, we generally prefer single varietals over blends, but that changed with Harvey & Harriet. Created by Eric Jensen of Booker Vineyards in honor of his parents, this Bordeaux Red Blend is a world class wine without the exorbitant price tag…",https://coolmaterial.com/food-drink/harvey-harriet-will-change-the-way-you-think-about-blends-prtnr/,https://coolmaterial.com/wp-content/uploads/2022/08/DdQ0_rG0.jpeg,2022-08-15T13:15:23Z,"Whether you’re looking to modulate your immune system, support healthy stress response, boost cognition energy or encourage healthy digestion, you can feel better every day with support from adaptoge… [+424 chars]"
212,"{'id': None, 'name': 'Coolmaterial.com'}",Pat McLaughlin,Harvey & Harriet Will Change the Way You Think About Blends,"When it comes to wine, we generally prefer single varietals over blends, but that changed with Harvey & Harriet. Created by Eric Jensen of Booker Vineyards in honor of his parents, this Bordeaux Red Blend is a world class wine without the exorbitant price tag…",https://coolmaterial.com/food-drink/harvey-harriet-will-change-the-way-you-think-about-blends/,https://coolmaterial.com/wp-content/uploads/2022/08/DdQ0_rG0.jpeg,2022-08-15T13:15:23Z,"Whether you’re looking to modulate your immune system, support healthy stress response, boost cognition energy or encourage healthy digestion, you can feel better every day with support from adaptoge… [+424 chars]"
213,"{'id': 'associated-press', 'name': 'Associated Press'}",Michael Hill,See it? Squish it! Fighting the invasive spotted lanternfly - The Associated Press - en Español,"When Stephen Nixon recently noticed a “beautiful” spotted lanternfly by his bag as he skateboarded in Brooklyn, he heeded the request of city officials. He stomped on it. “I don’t like killing things.",https://apnews.com/article/new-york-city-united-states-insects-48a4bbb073aacc95e212f82a7b110d7b,https://storage.googleapis.com/afs-prod/media/bcc75d5a0f364196807c0705f353a7d3/3000.jpeg,2022-08-19T11:24:56Z,"When Stephen Nixon recently noticed a beautiful spotted lanternfly by his bag as he skateboarded in Brooklyn, he heeded the request of city officials.
He stomped on it.
I dont like killing things. … [+4662 chars]"
214,"{'id': None, 'name': 'nj.com'}",Steven Rodas | NJ Advance Media for NJ.com,Spotted lanternfly invasion is so bad N.J. residents no longer need to report sightings - NJ.com,"<ol><li>Spotted lanternfly invasion is so bad N.J. residents no longer need to report sightings  NJ.com
</li><li>Spotted lanternfly killing: This NJ 8th grader may have perfected how  NorthJersey.com
</li><li>The best ways to kill spotted lanternflies, acco…",https://www.nj.com/news/2022/08/spotted-lanternfly-invasion-is-so-bad-nj-residents-no-longer-need-to-report-sightings.html,https://www.nj.com/resizer/4zIpE3yxByUY8mhTzBNF_chov3k=/1280x0/smart/cloudfront-us-east-1.images.arcpublishing.com/advancelocal/QYM6H6LSINHBLKHLLIJQAGFGUM.JPG,2022-08-11T13:00:00Z,"Chances are by now you felt some crunch underfoot while running errands, caught a few in your windshield wiper on a drive or encountered hundreds while trying to soak in the sun at the beach.
We hav… [+4126 chars]"
215,"{'id': None, 'name': 'ESPN'}",,Erik Jones holds off ex-JGR teammate Denny Hamlin to win at Darlington - ESPN,"<ol><li>Erik Jones holds off ex-JGR teammate Denny Hamlin to win at Darlington  ESPN
</li><li>Winners and losers at Darlington Raceway  NASCAR on NBC Sports
</li><li>Xfinity Breakdown: Noah Gragson Steals A Win From The Lady In Black  Frontstretch.com
</li…",https://www.espn.com/racing/story/_/id/34526924/erik-jones-holds-ex-jgr-teammate-denny-hamlin-win-darlington,https://a2.espncdn.com/combiner/i?img=%2Fphoto%2F2022%2F0905%2Fr1057488_1024x576_16%2D9.jpg,2022-09-05T03:33:45Z,"DARLINGTON, S.C. -- Erik Jones gave the No. 43 car a landmark 200th victory -- along with maybe a few regrets to his old employers at Joe Gibbs Racing.
Jones moved in front when JGR star Kyle Busch … [+4501 chars]"
216,"{'id': None, 'name': 'Mydealz.de'}",Barney,"Neue Angebote im PlayStation Store [33/22] (nur Bestpreise, PSN)","Guten Morgen!  (highfive) <br /><br />Wie alle zwei Wochen gibt es auch heute reichlich Zuwachs für PlayStation-Spieler. Da es nicht ganz so viele sind wie zuletzt, muss ich abseits des <strong>bisherigen Bestpreises</strong> keine weiteren Filter ansetzen, u…",https://www.mydealz.de/deals/neue-angebote-im-playstation-store-3322-nur-bestpreise-bis-20eur-ab-50-rabatt-psn-2030005,https://static.mydealz.de/threads/raw/xoWJi/2030005_1/re/1024x1024/qt/60/2030005_1.jpg,2022-08-17T05:40:52Z,"Guten Morgen! Wie alle zwei Wochen gibt es auch heute reichlich Zuwachs für PlayStation-Spieler. Da es nicht ganz so viele sind wie zuletzt, muss ich abseits des bisherigen Bestpreises keine weiteren… [+14446 chars]"
217,"{'id': None, 'name': 'Stylebyemilyhenderson.com'}",Caitlin Higgins,The 2022 Labor Day Sales That Are Actually Worth Shopping,"HI THERE. Welcome to my favorite holiday weekend of the year – that’s right, pals, IT’S (finally) LABOR DAY. I mean…it’s a three day weekend that celebrates the working class! It’s the first federal holiday since JULY! It’s a reason ...
The post The 2022 Labo…",http://stylebyemilyhenderson.com/blog/the-most-curated-labor-day-sales-list-2022,https://stylebyemilyhenderson.com/wp-content/uploads/2022/08/Emily-Henderson_Most-Curated-Labor-Days-Sales-List_2022.jpg,2022-09-02T08:00:00Z,"HI THERE. Welcome to my favorite holiday weekend of the year thats right, pals, ITS (finally) LABOR DAY. I meanits a three day weekend that celebrates the working class! Its the first federal holiday… [+9297 chars]"
218,"{'id': None, 'name': 'The New Yorker'}",Rachel Syme,The Nora Ephron We Forget,"Since her death, Ephron has become a symbol of sappy romance. But, Rachel Syme writes, Ephron’s real subject was how words could bring people together—or drive them apart.",https://www.newyorker.com/magazine/2022/08/22/the-nora-ephron-we-forget,"https://media.newyorker.com/photos/62f3e89b232d5ac259defe02/16:9/w_1280,c_limit/220822_r40873.jpg",2022-08-15T10:00:00Z,"Content
This content can also be viewed on the site it originates from.
I have spent a great deal of my life discovering that my ambitions and fantasieswhich I once thought of as totally uniqueturn… [+12708 chars]"
219,"{'id': None, 'name': 'Brooklyn Vegan'}",BrooklynVegan Staff,37 New Songs Out Today,"Listen to new songs by Sudan Archives, NNAMDÏ, Okay Kaya, Brian Eno, Kate Bollinger, Loraine James, Flogging Molly, Pink Siifu & Real Bad Man, Ging (fka Frank Dukes), Gillian Carter, Brutus, Candy Apple, and more...
Continue reading…",https://www.brooklynvegan.com/37-new-songs-out-today-5/,https://townsquare.media/site/838/files/2022/09/attachment-kate-bollinger-running.jpeg?w=1200&h=0&zc=1&s=0&a=t&q=89,2022-09-07T21:03:01Z,"So many artists, so many songs, so little time. Each week we review a handful of new albums (of all genres), round up even more new music that we'd call ""indie,"" and talk about what metal is coming o… [+13472 chars]"
220,"{'id': None, 'name': 'Forbes'}","Spencer Elliott, Contributor, 
 Spencer Elliott, Contributor
 https://www.forbes.com/sites/spencerelliott/",Inside Russell Wilson’s New Neighborhood: Denver’s Cherry Hills Village,"With a profusion of politicians, executives and superstar athletes, Cherry Hills Village regularly ranks amongst the wealthiest towns in America.",https://www.forbes.com/sites/forbes-global-properties/2022/09/10/inside-russell-wilsons-new-neighborhood-denvers-cherry-hills-village/,https://imageio.forbes.com/specials-images/imageserve/631a1e8c382c7738d9d70386/0x0.jpg?format=jpg&width=1200,2022-09-10T10:00:00Z,"An aerial view of Cherry Hills Village, the park-like neighborhood home to some of Denver's biggest ... [+] sports starts and wealthiest residents.
Slifer Smith &amp; Frampton Real Estate
While man… [+7545 chars]"
221,"{'id': None, 'name': 'Forbes'}","Erik Kain, Senior Contributor, 
 Erik Kain, Senior Contributor
 https://www.forbes.com/sites/erikkain/",‘House Of The Dragon’ Episode 1 Recap And Review: A Powerful Beginning To HBO’s ‘Game Of Thrones’ Successor,"House Of The Dragon gets off to a bloody, gut-wrenching start in its first episode, setting the stage for fire and blood to come.",https://www.forbes.com/sites/erikkain/2022/08/21/house-of-the-dragon-episode-1-recap-and-review-a-powerful-beginning-to-hbos-game-of-thrones-successor/,https://imageio.forbes.com/specials-images/imageserve/63026b6cf80fd2dd3bfa8c6c/0x0.jpg?format=jpg&width=1200,2022-08-22T02:04:55Z,"House Of The Dragon
Credit: HBO
House Of The Dragon takes place 172 years before the birth of Daenerys Targaryen during the reign of Viserys I Targaryen, the grandson of King Jaehaerys I whose rain… [+15170 chars]"
222,"{'id': None, 'name': 'Telegraph.co.uk'}",Poppie Platt,"Wedding Season, review: Disney+'s first UK original deserves to be jilted at the altar","The millennial experience of attending endless weddings is turned in a black-comic murder mystery, but it is not a marriage made in heaven",https://www.telegraph.co.uk/tv/0/wedding-season-review-disneys-first-uk-original-deserves-jilted/,https://www.telegraph.co.uk/content/dam/tv/2022/09/08/TELEMMGLPICT000306872283_trans_NvBQzQNjv4Bq6BP7qH9zEy-1orV-PGd-vHwSCF1R0VweJ7DS2UnVMSQ.jpeg?impolicy=logo-overlay,2022-09-08T09:06:09Z,"Waking up the day after a friends wedding with a tequila-induced headache and a growing sense of dread is an all too familiar feeling. Now imagine that, only coupled with the news that youre a wanted… [+1818 chars]"
223,"{'id': None, 'name': 'Eonline.com'}",Alyssa Morin,Amal Clooney Dazzles in Bright Yellow Mini Dress During Night Out With George Clooney,"Amal Clooney brought the glitz and glamour with her latest look.
On Sept. 7, the human rights lawyer stepped out in sparkly style with husband George Clooney to attend the Ticket to...",https://www.eonline.com/news/1345397/amal-clooney-dazzles-in-bright-yellow-mini-dress-during-night-out-with-george-clooney,"https://akns-images.eonline.com/eol_images/Entire_Site/202224/rs_1200x1200-220304123407-1200.Amal.jpg?fit=around%7C1080:1080&output-quality=90&crop=1080:1080;center,top",2022-09-08T17:30:13Z,"Amal Clooney brought the glitz and glamour with her latest look.
On Sept. 7, the human rights lawyer stepped out in sparkly style with husbandGeorge Clooney to attend the Ticket to Paradise after-pa… [+725 chars]"
224,"{'id': None, 'name': 'Telegraph.co.uk'}",Marcus Parekh,Angelina Jolie told FBI Brad Pitt 'grabbed her head' during private jet fight,"The actress also claimed her then-husband lunged at one of their children, forcing her to physically restrain him",https://www.telegraph.co.uk/world-news/2022/08/18/angelina-jolie-told-fbi-brad-pitt-grabbed-head-private-jet-fight/,https://www.telegraph.co.uk/content/dam/world-news/2022/08/18/TELEMMGLPICT000171199577_trans_NvBQzQNjv4BqH8oGYaaASnJZUiuddQ1p_wGttdw_ifg_svUZ-JVMBjA.jpeg?impolicy=logo-overlay,2022-08-18T08:54:40Z,"Angelina Jolie filed a complaint to the FBI after her then-husband Brad Pitt violently lost his temper during a private jet flight in 2016, according to leaked documents.
Ms Jolie told authorities t… [+1943 chars]"
225,"{'id': None, 'name': 'Everything-everywhere.com'}",Gary Arndt,The Judgement of Paris,"Podcast Transcript Before 1976, the California wine industry wasn’t on anyone’s radar. Most Americans didn’t even know that wine was produced in California.  Everyone in the knew, without any doubt, that the greatest wines in the world were all produced in Fr…",https://everything-everywhere.com/the-judgement-of-paris/,https://photos.smugmug.com/Other/n-hRFP2/Podcast-Images/i-VWBRMfR/0/333d354f/L/The%20Judgement%20of%20Paris-L.png,2022-09-02T10:30:51Z,"Subscribe Apple | Google | Spotify | Amazon | Player.FM | TuneInCastbox | Stitcher | Podcast Republic | RSS | Patreon
Before 1976, the California wine industry wasnt on anyones radar. Most Americans… [+10902 chars]"
226,"{'id': None, 'name': 'Elespanol.com'}",Ram�n Varela,Ofertas PS Store: Multitud de juegos de PS4 y PS5 por menos de 20 euros,"<!--cache-->Cientos de lanzamientos, recientes y clásicos de PlayStation, con un precio inferior a 20 euros hasta el 1 de septiembre.La tienda digital de PlayStation 5 y PlayStation 4, PS Store, tiene en activo -hasta el 1 de septiembre- la promoción Juegos p…",https://vandal.elespanol.com/noticia/1350755844/ofertas-ps-store-multitud-de-juegos-de-ps4-y-ps5-por-menos-de-20-euros/,https://media.vandal.net/i/ivandal/1200x630/8-2022/20228171314417_1.jpg,2022-08-17T11:09:00Z,"La tienda digital de PlayStation 5 y PlayStation 4, PS Store, tiene en activo -hasta el 1 de septiembre- la promocin Juegos por menos de 20 , que como su nombre indica incluye ttulos de todo tipo con… [+167272 chars]"
227,"{'id': None, 'name': 'Richmondbizsense.com'}",Mike Platania,Sheet-canned: Rock band Three Sheets To The Wind launches wine business - RichmondBizSense,The cover band’s Steely Can Wine started as a joke but is now a full-on Steely Dan-inspired company that began selling its canned wines last week.,https://richmondbizsense.com/2022/09/06/sheet-canned-rock-band-three-sheets-to-the-wind-launches-wine-business/,https://s31832.pcdn.co/wp-content/uploads/2022/09/steelycan1.jpg,2022-09-06T07:38:01Z,"Three Sheets To The Wind, performing in 2019, has launched its own wine brand called Steely Can Wine. (Photos courtesy of Steely Can Wine)
Jack Shannon has a tongue-in-cheek word of advice for ventu… [+3626 chars]"
228,"{'id': None, 'name': 'Cape Cod Times'}","Rasheek Tabassum Mujib, Cape Cod Times",Falmouth couple's business imports wine from Czech Republic - Cape Cod Times,Falmouth couple's business imports wine from Czech Republic  Cape Cod Times,https://www.capecodtimes.com/story/news/2022/08/26/falmouth-couples-business-imports-wine-czech-republic/10141708002/,"https://www.gannett-cdn.com/presto/2022/07/26/NCCT/b391ff0c-6c39-4294-9db2-f283f55419ed-071822sp612.jpg?auto=webp&crop=2499,1406,x0,y137&format=pjpg&width=1200",2022-08-26T08:59:02Z,"FALMOUTH — In 2020, during the pandemic, husband and wife, Deon Wills and Veronika Spevakova Wills started their own company importing and wholesaling a diverse range of wines from the Moravian regio… [+8851 chars]"
229,"{'id': None, 'name': 'Agupdate.com'}",Jason Maloney For Agri-View,Blueberries run northern farmstead | Business | agupdate.com - AgUpdate,"BAYFIELD, Wis. – On earth perfection is elusive. So difficult is it to attain that many never try. The goal is simple, the quest complex. When we encounter the quest",https://www.agupdate.com/agriview/news/business/blueberries-run-northern-farmstead/article_e64c7c1b-7518-5a07-9158-ceb8fe60bb22.html,https://bloximages.chicago2.vip.townnews.com/agupdate.com/content/tncms/assets/v3/editorial/4/3e/43e6b887-9ee7-5ed8-9a41-9b8de117e942/62eab9ca16f7b.image.jpg?crop=1091%2C574%2C190%2C193&resize=1091%2C574&order=crop%2Cresize,2022-08-15T06:00:00Z,"Jason Maloney
For Agri-View
BAYFIELD, Wis. On earth perfection is elusive. So difficult is it to attain that many never try. The goal is simple, the quest complex. When we encounter the quest for p… [+6628 chars]"
230,"{'id': None, 'name': 'Slate Magazine'}",Elizabeth Spiers,I have a very successful business but my family thinks I'm still a lazy loser - Slate,I have a very successful business but my family thinks I'm still a lazy loser  Slate,https://slate.com/business/2022/09/business-family-personal-finance-advice.html,https://compote.slate.com/images/6f696084-b4a0-4d05-9c81-5356d75cfd0d.jpeg,2022-09-09T21:19:00Z,"Pay Dirt is Slates money advice column. Have a question? Send it to Athena and Elizabeth here. (Its anonymous!)
Dear Pay Dirt,
Next month is my brothers wedding and I am so excited, but I am not lo… [+13840 chars]"
231,"{'id': None, 'name': 'Baking Business'}",Josh Sosland,Farmer Direct Foods owners upbeat on branded opportunity - BakingBusiness.com,Farmer Direct Foods owners upbeat on branded opportunity  BakingBusiness.com,https://www.bakingbusiness.com/articles/57109-farmer-direct-foods-owners-upbeat-on-branded-opportunity,https://www.bakingbusiness.com/ext/resources/2022/08/24/FarmerDirect_LEAD.jpg?height=635&t=1661346473&width=1200,2022-08-24T12:05:46Z,"NEW CAMBRIA, KAN. 
 If, as the saying goes, the journey of a thousand miles begins with a single step, the acquisition of Farmer Direct Foods (FDF) represents a major first step by Heirloom Brands i… [+11001 chars]"
232,"{'id': None, 'name': 'Baltimore Sun'}",Christina Tkacik,The Restaurant Revitalization Fund gave Baltimore-area businesses grants to stay open. So why did some close? - Baltimore Sun,"Questions have been raised about the effectiveness and oversight of the COVID-19 relief program, which awarded $28.6 billion in grants to thousands of businesses.",https://www.baltimoresun.com/food-drink/bs-fo-restaurant-revitalization-fund-shutdowns-20220812-jnitwncom5fp3cqqk2oy7jobia-story.html,https://www.baltimoresun.com/resizer//6aVe6Xfc3ojjeDQIZW2ZvEfkjkA=/1200x630/filters:format(jpg):quality(70)/cloudfront-us-east-1.images.arcpublishing.com/tronc/22UKSH7F5NH5BP2UBWT2IINQVQ.jpg,2022-08-12T18:16:42Z,"In 2021, the owners of the Wharf Rat in Fells Point got a lucky break, receiving a roughly $300,000 grant from the Restaurant Revitalization Fund, a federally funded program designed to help business… [+11630 chars]"
233,"{'id': None, 'name': 'Vermontbiz.com'}",,'Taste of Vermont' returns to US Capitol for 15th year - Vermont Biz,'Taste of Vermont' returns to US Capitol for 15th year  Vermont Biz,https://vermontbiz.com/news/2022/august/24/taste-vermont-returns-us-capitol-15th-year,,2022-08-24T14:50:15Z,Vermont Business Magazine The Lake Champlain Chamber and the Greater Burlington Industrial Corporation (GBIC) announced Wednesday that they will host the Fifteenth Annual Taste of Vermont Reception i… [+15217 chars]
234,"{'id': None, 'name': 'Euronews'}",,"UK to unseat Champagne wine production due to climate change, finds study","Climate change could see the UK usurping the major wine growing regions of Champagne and Burgundy in France, a new study says.",https://www.euronews.com/2022/08/14/uk-to-unseat-champagne-wine-region-due-to-climate-change-finds-study,https://static.euronews.com/articles/stories/06/94/02/52/1000x563_cmsv2_b3fda4a5-6025-5435-a9ec-508485402b2f-6940252.jpg,2022-08-14T09:20:26Z,"The UK could unseat top wine-producing regions Champagne and Burgundy in France due to the effects of climate change, according to a new study. 
The Climate Resilience in the UK Wine Sector study fo… [+2897 chars]"
235,"{'id': 'cnn', 'name': 'CNN'}",Toyin Owoseje,"Britney Spears teams up with Elton John on 'Hold Me Closer,' her first release in six years","After a six-year hiatus, Britney Spears made her musical comeback on Friday with the release of ""Hold Me Closer,"" her collaboration with Elton John.",https://www.cnn.com/2022/08/26/entertainment/britney-spears-elton-john-hold-me-closer-intl-scli/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/220826032054-britney-spears-elton-john-file.jpg?c=16x9&q=w_800,c_fill",2022-08-26T11:04:43Z,"The Princess of Pop is back!
After a six-year hiatus, Britney Spears made her musical comeback on Friday with the release of Hold Me Closer, her collaboration with Elton John.
The song, which is an… [+2545 chars]"
236,"{'id': None, 'name': 'Daily Beast'}",Fletcher Peters,‘The Patient’ Finally Exposes the Creepiest People Ever: Foodies,"Hulu
Hulu’s The Patient dares to expose the creepiest community lurking in our society. They walk amongst us, these fiends, ravenous to fulfill their unending cravings. They slurp the blood from steaks as if it were red wine. This community of barbaric indiv…",https://www.thedailybeast.com/obsessed/the-patient-on-hulu-exposes-the-creepiest-people-ever-foodies,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_934,w_1659,x_0,y_21/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1662573593/Screen_Shot_2022-09-07_at_1.55.51_PM_l8bngf",2022-09-07T18:01:31Z,"Hulus The Patientdares to expose the creepiest community lurking in our society. They walk amongst us, these fiends, ravenous to fulfill their unending cravings. They slurp the blood from steaks as i… [+4096 chars]"
237,"{'id': None, 'name': 'Daily Beast'}",Kyndall Cunningham,Megan Thee Stallion Levels Up and Lashes Out on ‘Traumazine’,"Burak Cingi/Getty Images
Against all odds, Megan Thee Stallion is readying herself for a new phase. After a messy two-year legal battle with her current record label, 1501 Certified Entertainment, the Houston rapper could soon be emancipated from what she co…",https://www.thedailybeast.com/megan-thee-stallion-traumazine-album-review-raps-reigning-queen-levels-up,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1688,w_3000,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1660320262/megan_fd0ia4",2022-08-12T17:05:27Z,"Against all odds, Megan Thee Stallion is readying herself for a new phase. After a messy two-year legal battle with her current record label, 1501 Certified Entertainment, the Houston rapper could so… [+6858 chars]"
238,"{'id': None, 'name': 'BetaNews'}",Brian Fagioli,Chinese-made deepin 20.7 Linux distro is ready to replace Windows 11 on your PC,"Once of the most beautiful and user-friendly operating systems is a Linux distribution from China called deepin. If you are dissatisfied with Windows 11 or macOS, and you are intrigued by Linux, deepin can be a great choice if you highly value beauty and well…",https://betanews.com/2022/09/03/deepin-207-linux-windows-11/,https://betanews.com/wp-content/uploads/2022/09/asian_woman_excited_laptop-50x50.png,2022-09-03T14:47:16Z,"Once of the most beautiful and user-friendly operating systems is a Linux distribution from China called deepin. If you are dissatisfied with Windows 11 or macOS, and you are intrigued by Linux, deep… [+7602 chars]"
239,"{'id': 'cbc-news', 'name': 'CBC News'}",Janet French,"Adding the names of deceased teachers to Alberta's new registry is unnecessary and hurtful, families say",Sel Healy says she was appalled when the Alberta government sent her husband a letter in June saying he’d be included in a new public teacher registry set to go live in September.,https://www.cbc.ca/news/canada/edmonton/adding-the-names-of-deceased-teachers-to-alberta-s-new-registry-is-unnecessary-and-hurtful-families-say-1.6562619,https://i.cbc.ca/1.6562395.1661457636!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/michael-j-healy.JPG,2022-08-26T12:00:00Z,"Sel Healy says she was appalled when the Alberta government sent her husband a letter in June saying he'd be included in a new public teacher registry set to go live in September.
That's because Mic… [+4806 chars]"
240,"{'id': None, 'name': 'Viewfromthewing.com'}",Gary Leff,Is It “Privilege” To Demand A Clean Seat From An Airline?,"Remember when airlines pushed messages through their apps, and in announcements, that your flight was both cleaned and sanitized prior to boarding? That was only just a few months ago.
Continue reading Is It “Privilege” To Demand A Clean Seat From An Airline?…",https://viewfromthewing.com/?p=171209,https://viewfromthewing.com/wp-content/uploads/2022/09/cleaning.jpg,2022-09-10T18:34:16Z,"Remember when airlines pushed messages through their apps, and in announcements, that your flight was both cleaned and sanitized prior to boarding? That was only just a few months ago.
During the pa… [+2516 chars]"
241,"{'id': None, 'name': 'Seeking Alpha'}",Bret Jensen,Genfit S.A.: A 'Sum Of The Parts' Story,"Today, we put French-based biotech concern Genfit S.A. back in the spotlight for the first time in a year and a half. Read what to know about GNFT stock here.",https://seekingalpha.com/article/4539403-genfit-sa-a-sum-of-the-parts-story,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1356114729/image_1356114729.jpg?io=getty-c-w750,2022-09-07T15:52:50Z,"wildpixel/iStock via Getty Images
How can you govern a country which has 246 varieties of cheese?""― Charles de Gaulle
We last posted a piece on small biotech outfit Genfit S.A. (NASDAQ:GNFT) in Mar… [+5746 chars]"
242,"{'id': None, 'name': 'Seeking Alpha'}",Doug Noland,Weekly Commentary: Valuable Insight From The Q2 '22 Z.1,"Household Net Worth dropped $6.1 TN during Q2, the largest decline since Q1 2020. Read more here.",https://seekingalpha.com/article/4540179-weekly-commentary-valuable-insight-from-q2-22-z-1,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1348259303/image_1348259303.jpg?io=getty-c-w750,2022-09-10T15:18:53Z,"akinbostanci
Reuters headline: ""U.S. Household Wealth Suffers Record Drop in Second Quarter."" Bloomberg: ""US Household Net Worth Falls Most on Record on Slump in Stocks."" Yes, Household Net Worth dr… [+62680 chars]"
243,"{'id': None, 'name': 'Snopes.com'}",AP News,Drought Forces Earliest Harvest Ever in French Wine Country,The harvest that once started in mid-September is now happening earlier than ever — in mid-August — as a result of severe drought and the wine industry's adaptation to the unpredictable effects of climate change.,https://www.snopes.com/ap/2022/08/26/drought-forces-earliest-harvest-ever-in-french-wine-country/,https://www.snopes.com/tachyon/2022/08/Climate_France_Vineyards_54837-scaled.jpg,2022-08-26T20:55:51Z,"Image via AP Photo/Francois Mori
BORDEAUX, France (AP) The landscape in the prestigious vineyards of Bordeaux looks the same as ever, with healthy, ripe grapes hanging heavy off rows of green vines.… [+5289 chars]"
244,"{'id': None, 'name': 'Stanford.edu'}",Friederike Moltmann,Natural Language Ontology,"[New Entry by Friederike Moltmann on August 17, 2022.]
 Natural language ontology is the study of the ontology (ontological categories, structures, and notions) implicit in natural language. Natural language ontology is part of ""descriptive metaphysics"" to us…",https://plato.stanford.edu/entries/natural-language-ontology/,,2022-08-17T23:11:56Z,"Natural language ontology is the study of the ontology (ontological
categories, structures, and notions) implicit in natural language.
Natural language ontology is part of “descriptive
metaphysics… [+90506 chars]"
245,"{'id': None, 'name': 'Stanford.edu'}",Helen De Cruz,Religion and Science,"[Revised entry by Helen De Cruz on September 3, 2022. 
Changes to: Main text, Bibliography]
 The relationship between religion and science is the subject of continued debate in philosophy and theology. To what extent are religion and science compatible? Are r…",https://plato.stanford.edu/entries/religion-science/,,2022-09-03T17:37:56Z,"1. Science, religion, and how they interrelate
1.1 A brief history
Since the 1960s, scholars in theology, philosophy, history, and the
sciences have studied the relationship between science and re… [+102043 chars]"
246,"{'id': None, 'name': 'Shutterbean.com'}",Tracy,Spanish Garlic Shrimp,"Spanish Garlic Shrimp serves 3-4 recipe adapted from The San Francisco Chronicle 1/4 cup olive oil 4 cloves garlic, finely minced 1 teaspoon red pepper flakes 1 pound medium shrimp, peeled & deveined 2 tablespoons lemon juice 2 tablespoons dry sherry 1 teaspo…",https://www.shutterbean.com/2022/spanish-garlic-shrimp/,https://www.shutterbean.com/wp-content/uploads/2022/08/spanishgarlicshrimp-15.jpg,2022-08-24T17:05:58Z,This Spanish Garlic Shrimp was a recipe that popped up in the last decade (and a half?) of my Moms life. A trip to Spain and a tapas restaurant up the street from her helped spark a culinary renaissa… [+3044 chars]
247,"{'id': 'abc-news', 'name': 'ABC News'}",Nicole Cantore,Foodie Guide to Hispanic and Latin American Heritage Month Eats and Sips at Disney,Enjoy all these culinary delights honoring Hispanic and Latin American Heritage Month at Walt Disney World Resort and Disneyland Resort!,https://disneyparks.disney.go.com/blog/2022/09/foodie-guide-to-hispanic-and-latin-american-heritage-month-eats-and-sips-at-disney/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2022/09/2io489ptuhi2lt348eywf7ouhid.jpg,2022-09-07T14:00:32Z,"Hispanic and Latin American Heritage Month is nearly here, and there are plenty of culinary delights across Disney parks for you to try as you join in on the exciting festivities. From Sept. 15 to Oc… [+25195 chars]"
248,"{'id': 'abc-news', 'name': 'ABC News'}",Nicole Cantore,Foodie Guide to Halloween Sweets and Treats at Disneyland Resort,"Available September 2 through October 31, 2022 at Disneyland Resort. Once you see all of these eats and sips, you’ll want them all in your treat bag.",https://disneyparks.disney.go.com/blog/2022/08/foodie-guide-to-halloween-sweets-and-treats-at-disneyland-resort/,https://cdn1.parksmedia.wdprapps.disney.com/media/blog/wp-content/uploads/2022/08/dpepfg402549204920.jpg,2022-08-29T13:00:40Z,"Ghosts, ghouls, and foodie lovers alike the time has come for ghoulish sweets and treats to invade Disneyland Resort. This Halloween season, which runs from September 2 through October 31, all across… [+21474 chars]"
249,"{'id': None, 'name': 'VOA News'}",VOA Learning English,"In France, Warmer Weather Means Earlier Grape Harvest, Better Wine","The lands in Bordeaux, France’s famous wine area, in some ways look the same as ever. But this year something is different in one of the world’s most famous wine producing areas. The harvest that once started in the middle of September is now happening earlie…",https://learningenglish.voanews.com/a/in-france-warmer-weather-means-earlier-grape-harvest-better-wine/6718228.html,https://gdb.voanews.com/01a10000-0aff-0242-ad2f-08da8a850a1c_cx0_cy4_cw0_w1200_r1.jpg,2022-08-30T21:56:27Z,"The lands in Bordeaux, Frances famous wine area, in some ways look the same as ever. Healthy, colorful grapes hang on large numbers of green vines.
But this year something is different in one of the… [+4290 chars]"
